run_id,workload,router_policy,cache_model,ttft_slo_ms,requests_under_slo,goodput_under_slo,quality_adjusted_goodput,mean_quality
mixed_tasks_same_doc-semantic-base_shared-seed17-1781442509890,mixed_tasks_same_doc,semantic,base_shared,100.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-semantic-base_shared-seed17-1781442509890,mixed_tasks_same_doc,semantic,base_shared,150.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-semantic-base_shared-seed17-1781442509890,mixed_tasks_same_doc,semantic,base_shared,250.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-semantic-copy_on_write-1781440173063,mixed_tasks_same_doc,semantic,copy_on_write,25.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-semantic-copy_on_write-1781440173063,mixed_tasks_same_doc,semantic,copy_on_write,50.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-semantic-copy_on_write-1781440173063,mixed_tasks_same_doc,semantic,copy_on_write,100.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-semantic-copy_on_write-1781440173063,mixed_tasks_same_doc,semantic,copy_on_write,150.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-semantic-copy_on_write-1781440173063,mixed_tasks_same_doc,semantic,copy_on_write,250.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442520104,mixed_tasks_same_doc,semantic,copy_on_write,25.0,62,20.058666144442366,18.301494394775116,0.9123983749959312
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442520104,mixed_tasks_same_doc,semantic,copy_on_write,50.0,62,20.058666144442366,18.301494394775116,0.9123983749959312
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442520104,mixed_tasks_same_doc,semantic,copy_on_write,100.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442520104,mixed_tasks_same_doc,semantic,copy_on_write,150.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442520104,mixed_tasks_same_doc,semantic,copy_on_write,250.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442597744,mixed_tasks_same_doc,semantic,copy_on_write,25.0,46,19.160275691170085,17.433798646855095,0.9098928913058059
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442597744,mixed_tasks_same_doc,semantic,copy_on_write,50.0,46,19.160275691170085,17.433798646855095,0.9098928913058059
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442597744,mixed_tasks_same_doc,semantic,copy_on_write,100.0,48,19.993331156003567,18.191789892370537,0.9098928913058059
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442597744,mixed_tasks_same_doc,semantic,copy_on_write,150.0,48,19.993331156003567,18.191789892370537,0.9098928913058059
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781442597744,mixed_tasks_same_doc,semantic,copy_on_write,250.0,48,19.993331156003567,18.191789892370537,0.9098928913058059
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442521068,mixed_tasks_same_doc,semantic,copy_on_write,25.0,62,19.87317417068088,18.10350752724216,0.9109519884322491
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442521068,mixed_tasks_same_doc,semantic,copy_on_write,50.0,62,19.87317417068088,18.10350752724216,0.9109519884322491
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442521068,mixed_tasks_same_doc,semantic,copy_on_write,100.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442521068,mixed_tasks_same_doc,semantic,copy_on_write,150.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442521068,mixed_tasks_same_doc,semantic,copy_on_write,250.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442598943,mixed_tasks_same_doc,semantic,copy_on_write,25.0,46,19.043863979275304,17.305493821753842,0.9087175712127925
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442598943,mixed_tasks_same_doc,semantic,copy_on_write,50.0,46,19.043863979275304,17.305493821753842,0.9087175712127925
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442598943,mixed_tasks_same_doc,semantic,copy_on_write,100.0,48,19.871858065330752,18.057906596612703,0.9087175712127925
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442598943,mixed_tasks_same_doc,semantic,copy_on_write,150.0,48,19.871858065330752,18.057906596612703,0.9087175712127925
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781442598943,mixed_tasks_same_doc,semantic,copy_on_write,250.0,48,19.871858065330752,18.057906596612703,0.9087175712127925
mixed_tasks_same_doc-semantic-copy_on_write-seed23-1781442600098,mixed_tasks_same_doc,semantic,copy_on_write,25.0,46,18.72799973312888,16.99639085321223,0.9075390375591729
mixed_tasks_same_doc-semantic-copy_on_write-seed23-1781442600098,mixed_tasks_same_doc,semantic,copy_on_write,50.0,46,18.72799973312888,16.99639085321223,0.9075390375591729
mixed_tasks_same_doc-semantic-copy_on_write-seed23-1781442600098,mixed_tasks_same_doc,semantic,copy_on_write,100.0,48,19.542260591091004,17.735364368569282,0.9075390375591729
mixed_tasks_same_doc-semantic-copy_on_write-seed23-1781442600098,mixed_tasks_same_doc,semantic,copy_on_write,150.0,48,19.542260591091004,17.735364368569282,0.9075390375591729
mixed_tasks_same_doc-semantic-copy_on_write-seed23-1781442600098,mixed_tasks_same_doc,semantic,copy_on_write,250.0,48,19.542260591091004,17.735364368569282,0.9075390375591729
mixed_tasks_same_doc-semantic-standard_lora-1781440163162,mixed_tasks_same_doc,semantic,standard_lora,25.0,44,17.696852495907493,16.174095277011446,0.9139532174295857
mixed_tasks_same_doc-semantic-standard_lora-1781440163162,mixed_tasks_same_doc,semantic,standard_lora,50.0,44,17.696852495907493,16.174095277011446,0.9139532174295857
mixed_tasks_same_doc-semantic-standard_lora-1781440163162,mixed_tasks_same_doc,semantic,standard_lora,100.0,48,19.30565726826272,17.64446757492158,0.9139532174295857
mixed_tasks_same_doc-semantic-standard_lora-1781440163162,mixed_tasks_same_doc,semantic,standard_lora,150.0,48,19.30565726826272,17.64446757492158,0.9139532174295857
mixed_tasks_same_doc-semantic-standard_lora-1781440163162,mixed_tasks_same_doc,semantic,standard_lora,250.0,48,19.30565726826272,17.64446757492158,0.9139532174295857
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442503637,mixed_tasks_same_doc,semantic,standard_lora,25.0,0,0.0,0.0,0.9123983749959312
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442503637,mixed_tasks_same_doc,semantic,standard_lora,50.0,0,0.0,0.0,0.9123983749959312
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442503637,mixed_tasks_same_doc,semantic,standard_lora,100.0,64,8.832296753507864,8.058573205382414,0.9123983749959312
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442503637,mixed_tasks_same_doc,semantic,standard_lora,150.0,64,8.832296753507864,8.058573205382414,0.9123983749959312
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442503637,mixed_tasks_same_doc,semantic,standard_lora,250.0,64,8.832296753507864,8.058573205382414,0.9123983749959312
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442577202,mixed_tasks_same_doc,semantic,standard_lora,25.0,44,17.51034334243514,15.932536931605677,0.9098928913058059
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442577202,mixed_tasks_same_doc,semantic,standard_lora,50.0,44,17.51034334243514,15.932536931605677,0.9098928913058059
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442577202,mixed_tasks_same_doc,semantic,standard_lora,100.0,48,19.102192737201968,17.380949379933465,0.9098928913058059
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442577202,mixed_tasks_same_doc,semantic,standard_lora,150.0,48,19.102192737201968,17.380949379933465,0.9098928913058059
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781442577202,mixed_tasks_same_doc,semantic,standard_lora,250.0,48,19.102192737201968,17.380949379933465,0.9098928913058059
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442504493,mixed_tasks_same_doc,semantic,standard_lora,25.0,0,0.0,0.0,0.9109519884322491
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442504493,mixed_tasks_same_doc,semantic,standard_lora,50.0,0,0.0,0.0,0.9109519884322491
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442504493,mixed_tasks_same_doc,semantic,standard_lora,100.0,64,8.797270864636811,8.013891386917994,0.9109519884322491
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442504493,mixed_tasks_same_doc,semantic,standard_lora,150.0,64,8.797270864636811,8.013891386917994,0.9109519884322491
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442504493,mixed_tasks_same_doc,semantic,standard_lora,250.0,64,8.797270864636811,8.013891386917994,0.9109519884322491
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442578346,mixed_tasks_same_doc,semantic,standard_lora,25.0,44,17.408670428223058,15.819564709578822,0.9087175712127925
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442578346,mixed_tasks_same_doc,semantic,standard_lora,50.0,44,17.408670428223058,15.819564709578822,0.9087175712127925
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442578346,mixed_tasks_same_doc,semantic,standard_lora,100.0,48,18.99127683078879,17.25770695590417,0.9087175712127925
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442578346,mixed_tasks_same_doc,semantic,standard_lora,150.0,48,18.99127683078879,17.25770695590417,0.9087175712127925
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781442578346,mixed_tasks_same_doc,semantic,standard_lora,250.0,48,18.99127683078879,17.25770695590417,0.9087175712127925
mixed_tasks_same_doc-semantic-standard_lora-seed23-1781442579451,mixed_tasks_same_doc,semantic,standard_lora,25.0,44,17.132519819097475,15.548430547587177,0.9075390375591729
mixed_tasks_same_doc-semantic-standard_lora-seed23-1781442579451,mixed_tasks_same_doc,semantic,standard_lora,50.0,44,17.132519819097475,15.548430547587177,0.9075390375591729
mixed_tasks_same_doc-semantic-standard_lora-seed23-1781442579451,mixed_tasks_same_doc,semantic,standard_lora,100.0,48,18.69002162083361,16.961924233731466,0.9075390375591729
mixed_tasks_same_doc-semantic-standard_lora-seed23-1781442579451,mixed_tasks_same_doc,semantic,standard_lora,150.0,48,18.69002162083361,16.961924233731466,0.9075390375591729
mixed_tasks_same_doc-semantic-standard_lora-seed23-1781442579451,mixed_tasks_same_doc,semantic,standard_lora,250.0,48,18.69002162083361,16.961924233731466,0.9075390375591729
mixed_tasks_same_doc-sticky_session-activated_lora-1781440183640,mixed_tasks_same_doc,sticky_session,activated_lora,25.0,46,19.506255656105207,17.82780511690141,0.9139532174295857
mixed_tasks_same_doc-sticky_session-activated_lora-1781440183640,mixed_tasks_same_doc,sticky_session,activated_lora,50.0,46,19.506255656105207,17.82780511690141,0.9139532174295857
mixed_tasks_same_doc-sticky_session-activated_lora-1781440183640,mixed_tasks_same_doc,sticky_session,activated_lora,100.0,48,20.35435372810978,18.602927078505815,0.9139532174295857
mixed_tasks_same_doc-sticky_session-activated_lora-1781440183640,mixed_tasks_same_doc,sticky_session,activated_lora,150.0,48,20.35435372810978,18.602927078505815,0.9139532174295857
mixed_tasks_same_doc-sticky_session-activated_lora-1781440183640,mixed_tasks_same_doc,sticky_session,activated_lora,250.0,48,20.35435372810978,18.602927078505815,0.9139532174295857
mixed_tasks_same_doc-sticky_session-base_shared-1781440180063,mixed_tasks_same_doc,sticky_session,base_shared,25.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-sticky_session-base_shared-1781440180063,mixed_tasks_same_doc,sticky_session,base_shared,50.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-sticky_session-base_shared-1781440180063,mixed_tasks_same_doc,sticky_session,base_shared,100.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-sticky_session-base_shared-1781440180063,mixed_tasks_same_doc,sticky_session,base_shared,150.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-sticky_session-base_shared-1781440180063,mixed_tasks_same_doc,sticky_session,base_shared,250.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-sticky_session-copy_on_write-1781440187318,mixed_tasks_same_doc,sticky_session,copy_on_write,25.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-sticky_session-copy_on_write-1781440187318,mixed_tasks_same_doc,sticky_session,copy_on_write,50.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-sticky_session-copy_on_write-1781440187318,mixed_tasks_same_doc,sticky_session,copy_on_write,100.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-sticky_session-copy_on_write-1781440187318,mixed_tasks_same_doc,sticky_session,copy_on_write,150.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-sticky_session-copy_on_write-1781440187318,mixed_tasks_same_doc,sticky_session,copy_on_write,250.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-sticky_session-standard_lora-1781440176493,mixed_tasks_same_doc,sticky_session,standard_lora,25.0,44,17.696852495907493,16.174095277011446,0.9139532174295857
mixed_tasks_same_doc-sticky_session-standard_lora-1781440176493,mixed_tasks_same_doc,sticky_session,standard_lora,50.0,44,17.696852495907493,16.174095277011446,0.9139532174295857
mixed_tasks_same_doc-sticky_session-standard_lora-1781440176493,mixed_tasks_same_doc,sticky_session,standard_lora,100.0,48,19.30565726826272,17.64446757492158,0.9139532174295857
mixed_tasks_same_doc-sticky_session-standard_lora-1781440176493,mixed_tasks_same_doc,sticky_session,standard_lora,150.0,48,19.30565726826272,17.64446757492158,0.9139532174295857
mixed_tasks_same_doc-sticky_session-standard_lora-1781440176493,mixed_tasks_same_doc,sticky_session,standard_lora,250.0,48,19.30565726826272,17.64446757492158,0.9139532174295857
prompt_layout_ablation-cache_aware-activated_lora-1781440201460,prompt_layout_ablation,cache_aware,activated_lora,25.0,22,6.009241276927863,5.60101407182733,0.9320667641241336
prompt_layout_ablation-cache_aware-activated_lora-1781440201460,prompt_layout_ablation,cache_aware,activated_lora,50.0,22,6.009241276927863,5.60101407182733,0.9320667641241336
prompt_layout_ablation-cache_aware-activated_lora-1781440201460,prompt_layout_ablation,cache_aware,activated_lora,100.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-cache_aware-activated_lora-1781440201460,prompt_layout_ablation,cache_aware,activated_lora,150.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-cache_aware-activated_lora-1781440201460,prompt_layout_ablation,cache_aware,activated_lora,250.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442539762,prompt_layout_ablation,cache_aware,activated_lora,25.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442539762,prompt_layout_ablation,cache_aware,activated_lora,50.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442539762,prompt_layout_ablation,cache_aware,activated_lora,100.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442539762,prompt_layout_ablation,cache_aware,activated_lora,150.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442539762,prompt_layout_ablation,cache_aware,activated_lora,250.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442623017,prompt_layout_ablation,cache_aware,activated_lora,25.0,22,5.871748949455927,5.433662186007124,0.9253907537226373
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442623017,prompt_layout_ablation,cache_aware,activated_lora,50.0,22,5.871748949455927,5.433662186007124,0.9253907537226373
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442623017,prompt_layout_ablation,cache_aware,activated_lora,100.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442623017,prompt_layout_ablation,cache_aware,activated_lora,150.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-cache_aware-activated_lora-seed11-1781442623017,prompt_layout_ablation,cache_aware,activated_lora,250.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-cache_aware-activated_lora-seed17-1781442540732,prompt_layout_ablation,cache_aware,activated_lora,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-cache_aware-activated_lora-seed17-1781442540732,prompt_layout_ablation,cache_aware,activated_lora,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-cache_aware-activated_lora-seed17-1781442540732,prompt_layout_ablation,cache_aware,activated_lora,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-cache_aware-activated_lora-seed17-1781442540732,prompt_layout_ablation,cache_aware,activated_lora,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
